Voltage,Current
1547,1146
832,581
521,630
891,1283
1602,1896
2028,1956
1750,1372
1055,701
552,534
713,1041
1387,1759
1967,2025
1923,1605
1275,884
659,509
585,825
1157,1558
1847,1993
2002,1784
1520,1076
801,539
531,654
985,1327
1668,1930
2029,1941
1724,1336
1012,676
522,596
750,1096
1442,1786
1984,2031
1886,1581
1248,855
626,510
640,861
1197,1576
1858,2010
1988,1768
1472,1069
757,568
530,700
987,1361
1698,1933
2058,1905
1675,1318
939,652
531,603
765,1117
1520,1806
2001,2010
1860,1515
1190,770
562,513
579,886
1243,1608
1884,2030
1988,1724
1415,1016
750,543
531,702
999,1385
1706,1956
2036,1888
1719,1230
926,622
540,604
787,1133
1481,1842
2014,2009
1788,1502
1169,801
618,518
652,906
1314,1656
1914,2027
1988,1712
1411,1003
719,540
511,726
1073,1442
1757,1971
2028,1846
1627,1216
884,597
517,602
848,1217
1564,1854
2014,1983
1788,1455
1122,761
623,525
683,964
1314,1686
1937,2021
1951,1671
1364,985
688,517
635,775
1065,1471
1779,1978
2023,1847
1597,1167
852,583
505,643
872,1229
1546,1884
2015,1983
1791,1400
1078,746
573,527
687,986
1350,1708
1916,2009
1921,1627
1338,902
671,433
580,794
1109,1505
1801,2002
2025,1816
1546,1153
839,570
526,646
883,1245
1612,1923
2045,1945
1732,1367
1009,699
555,565
695,1046
1442,1768
1984,2019
1919,1592
1276,848
653,514
592,846
1233,1556
1828,2016
2004,1790
1505,1103
800,549
522,683
939,1323
1663,1905
2026,1937
1747,1326
1013,682
531,569
748,1156
1455,1785
2002,1958
1926,1584
1251,858
600,517
610,876
1199,1584
1861,1972
1999,1775
1496,1063
761,553
511,678
944,1335
1710,1934
2014,1931
1682,1322
957,654
498,554
760,1104
1473,1795
1992,1991
1857,1528
1219,800
608,449
638,884
1222,1610
1896,2012
1994,1738
1443,1035
783,488
518,697
988,1369
1732,1963
2027,1967
1661,1263
960,635
519,585
