Voltage,Current
1440,2013
1422,523
948,1912
1858,851
565,1406
2035,1414
635,850
1739,1854
1000,546
1265,2021
1592,620
767,1724
1988,1081
526,1237
1988,1604
719,693
1584,1945
1240,514
1026,1988
1716,711
644,1605
2018,1212
548,1020
1902,1781
922,608
1431,2021
1403,555
852,1863
1901,903
520,1333
2040,1401
622,851
1750,1882
1076,521
1205,2009
1650,598
752,1742
1983,1061
530,1180
1942,1593
691,701
1593,1957
1174,540
1106,1976
1754,723
600,1587
2044,1266
534,1096
1896,1717
856,609
1440,2023
1441,529
848,1893
1868,847
558,1421
2053,1439
624,814
1731,1908
1092,542
1260,2019
1609,620
719,1665
2162,1075
528,1168
1979,1605
726,704
1591,1984
1268,449
1004,1941
1822,783
635,1571
2033,1267
571,983
1854,1799
925,570
1312,2021
1446,551
856,1854
1872,920
557,1352
2018,1495
617,816
1749,1908
1083,517
1230,1991
1650,654
672,1658
1988,1089
531,1169
1957,1634
792,650
1520,1998
1340,516
996,1945
1806,763
574,1487
2033,1334
587,909
1874,1795
917,575
1382,2029
1511,601
829,1833
1929,944
552,1377
2019,1588
633,804
1708,1937
1122,514
1137,2009
1617,637
709,1690
2002,1043
626,1117
1936,1706
828,682
1548,1999
1303,519
960,1925
1843,798
582,1451
2040,1282
573,945
1844,1832
975,568
1312,2036
1526,554
839,1852
1939,934
550,1311
2010,1541
675,761
1624,1914
1122,514
1147,1984
1694,671
661,1634
2018,1185
507,1115
1948,1681
809,595
1490,2013
1340,532
906,1925
1833,781
578,1474
2040,1442
599,1001
1797,1866
971,549
1353,2023
1494,577
797,1813
1949,961
470,1261
2037,1477
647,827
1690,1943
1155,518
1118,1944
1733,625
687,1680
2015,1152
534,1071
1919,1734
833,620
1449,1972
1325,518
940,1912
1858,821
522,1445
2027,1398
572,933
1824,1850
982,547
1286,2003
1578,606
754,1734
1940,1015
514,1258
1992,1562
713,725
1623,1973
1245,530
1109,1986
1731,700
633,1594
2017,1204
549,1027
1923,1719
816,626
1491,2002
