Voltage,Current
926,1996
1539,527
1124,2023
1308,537
1418,1957
1039,673
1692,1776
757,829
1877,1597
630,1012
1984,1400
522,1374
2025,1091
535,1586
1981,855
613,1761
1883,634
835,1953
1633,546
1033,2068
1436,520
1261,2006
1209,586
1565,1893
896,709
1757,1740
709,920
1901,1546
571,1224
2020,1196
519,1438
2011,1002
569,1710
1962,801
731,1941
1759,596
905,1982
1564,498
1115,2020
1341,544
1466,1962
1020,631
1651,1842
795,756
1848,1648
595,1084
1966,1337
531,1310
2039,1102
524,1507
2004,915
646,1785
1851,678
748,1923
1690,616
982,1995
1494,518
1286,2009
1165,564
1538,1926
947,666
1695,1789
677,932
1923,1517
587,1124
2003,1305
530,1408
2036,1034
596,1699
1928,750
712,1856
1760,621
870,1969
1585,544
1183,2015
1261,505
1392,1978
1052,634
1598,1866
852,809
1861,1613
657,1015
1953,1418
568,1237
2023,1170
541,1556
1994,881
635,1738
1921,678
764,1919
1697,543
1053,2032
1395,506
1254,2012
1182,551
1513,1932
965,714
1757,1711
708,890
1919,1538
644,1100
2001,1313
517,1430
2023,1015
567,1635
1962,799
614,1824
1830,590
898,1986
1548,520
1147,2037
1332,526
1415,1945
1043,669
1705,1813
761,865
1885,1618
623,1031
1977,1404
531,1352
2049,1074
552,1574
2002,855
620,1755
1866,633
848,1952
1628,542
1002,2004
1429,535
1232,2019
1207,570
1572,1896
900,707
1757,1738
713,924
1918,1577
559,1181
2038,1240
528,1403
2040,1014
561,1622
1975,798
714,1878
1757,585
878,1974
1598,532
1094,1892
1354,514
1433,1969
1026,649
1630,1858
799,778
1824,1660
609,1053
2092,1357
534,1269
2018,1142
513,1490
2022,932
635,1798
1899,693
767,1931
1705,622
931,2003
1496,515
1288,2009
1144,561
1494,1939
950,664
1693,1795
701,902
1925,1530
586,1112
2018,1340
524,1421
2023,1033
506,1701
1916,765
687,1865
1765,620
866,1966
1592,511
1181,2046
1248,530
1400,1961
1052,612
1546,1871
844,830
1844,1617
608,1011
1962,1417
553,1245
1997,1194
543,1554
1994,868
591,1740
1896,691
765,1912
1703,532
