Voltage,Current
565,994
1560,2000
1976,1434
896,542
662,1208
1754,2023
1790,1187
687,532
852,1479
1939,1971
1572,933
563,643
1119,1740
1997,1854
1336,723
526,788
1322,1899
2048,1610
1078,578
575,1024
1583,2005
1935,1377
862,504
714,1312
1825,1995
1762,1105
647,555
922,1570
1984,1919
1481,841
543,664
1178,1712
2040,1771
1261,685
538,894
1479,1956
1992,1542
1004,544
625,1100
1664,2023
1822,1260
750,508
765,1504
1892,2003
1692,1037
554,602
1026,1646
2003,1879
1456,791
565,743
1260,1854
2026,1678
1173,612
561,953
1537,1979
1970,1484
920,507
674,1235
1775,2047
1812,1191
712,453
831,1459
1923,1972
1588,928
536,617
1072,1708
2002,1819
1299,773
528,795
1339,1942
2029,1652
1109,582
573,1001
1576,2009
1923,1377
835,521
707,1240
1805,2032
1778,1130
685,570
910,1550
1962,1930
1546,870
510,633
1118,1740
2028,1788
1270,698
523,821
1390,1931
2009,1606
1026,543
592,1091
1654,2010
1886,1331
808,496
750,1404
1851,2010
1692,1033
619,573
965,1622
2018,1934
1471,834
531,725
1253,1823
2033,1736
1206,627
533,879
1451,1979
1962,1481
934,531
615,1156
1718,2031
1909,1268
757,525
811,1438
1927,1991
1650,999
599,585
1009,1639
2018,1866
1389,765
529,745
1281,1857
2040,1701
1176,614
557,980
1549,1985
1966,1466
908,535
657,1193
1767,2027
1801,1168
687,529
775,1479
1935,1997
1624,959
557,637
1105,1738
2023,1839
1344,726
530,778
1329,1893
2018,1593
1090,580
568,1016
1585,1995
1943,1426
818,509
687,1283
1812,2005
1780,1141
666,537
881,1497
1967,1925
1521,863
557,654
1143,1756
2002,1789
1283,693
524,868
1442,1956
2001,1571
1025,564
639,1072
1646,2021
1883,1259
766,518
754,1348
1870,2002
1754,1063
635,571
978,1632
1992,1911
1481,830
549,743
1182,1798
2033,1735
1211,633
535,902
1479,1971
1996,1526
978,520
637,1167
1728,2012
1858,1255
757,514
778,1395
1884,1986
